hospital_1,hospital_2,hospital_1_latitude,hospital_1_longitude,hospital_2_latitude,hospital_2_longitude
6221017,6220004,40.767812,-74.234961,40.79095,-74.417821
6220490,6220004,40.713656,-74.051548,40.79095,-74.417821
6220005,6220004,40.207717,-74.038102,40.79095,-74.417821
6220270,6220004,40.659403,-74.214718,40.79095,-74.417821
6220210,6220004,39.929286,-75.109844,40.79095,-74.417821
6220535,6220004,39.997893,-74.37431,40.79095,-74.417821
6220210,6220005,39.929286,-75.109844,40.207717,-74.038102
6221350,6220005,40.475283,-74.286564,40.207717,-74.038102
6220270,6220005,40.659403,-74.214718,40.207717,-74.038102
6220490,6220005,40.713656,-74.051548,40.207717,-74.038102
6220535,6220005,39.997893,-74.37431,40.207717,-74.038102
6220440,6220006,40.70262,-74.09146,40.7527,-74.2361
6220020,6220006,40.4494,-74.6486,40.7527,-74.2361
6220478,6220006,40.9857,-74.0155,40.7527,-74.2361
6221390,6220006,40.8831,-74.0107,40.7527,-74.2361
6220220,6220006,40.8519,-74.2341,40.7527,-74.2361
6220448,6220006,40.7726,-74.1867,40.7527,-74.2361
6221250,6220006,40.0079,-74.8464,40.7527,-74.2361
6220022,6220006,40.5188,-74.2819,40.7527,-74.2361
6220761,6220006,39.783208,-74.919241,40.7527,-74.2361
6220890,6220006,40.7439,-74.1744,40.7527,-74.2361
6220160,6220006,39.9775,-74.5852,40.7527,-74.2361
6220025,6220006,40.295328,-73.983798,40.7527,-74.2361
6220510,6220006,40.758338,-74.149287,40.7527,-74.2361
6221110,6220006,40.94556,-74.20501,40.7527,-74.2361
6220240,6220006,40.7547,-74.2137,40.7527,-74.2361
6220375,6220006,39.6823,-74.8605,40.7527,-74.2361
6220490,6220006,40.713656,-74.051548,40.7527,-74.2361
6220040,6220006,39.3585,-74.4342,40.7527,-74.2361
6220190,6220006,39.9416,-75.1169,40.7527,-74.2361
6220217,6220006,39.0875,-74.8168,40.7527,-74.2361
6221350,6220006,40.475283,-74.286564,40.7527,-74.2361
6220210,6220006,39.929286,-75.109844,40.7527,-74.2361
6221050,6220006,40.86955,-74.1212,40.7527,-74.2361
6220234,6220006,40.0484,-74.8841,40.7527,-74.2361
6220024,6220006,40.8977,-74.0741,40.7527,-74.2361
6221270,6220006,40.667818,-74.4238,40.7527,-74.2361
6220253,6220006,40.7857,-74.2772,40.7527,-74.2361
6220028,6220006,40.612918,-74.291056,40.7527,-74.2361
6220600,6220006,39.8821,-74.9183,40.7527,-74.2361
6220005,6220006,40.207717,-74.038102,40.7527,-74.2361
6220472,6220006,39.7896,-75.0736,40.7527,-74.2361
6221235,6220006,40.9836,-74.1007,40.7527,-74.2361
6220237,6220006,39.3585,-74.4342,40.7527,-74.2361
6221636,6220006,40.5548,-74.2872,40.7527,-74.2361
6220758,6220006,40.7858,-74.1764,40.7527,-74.2361
6221528,6220006,40.67481,-74.26426,40.7527,-74.2361
6221090,6220006,40.91824,-74.14444,40.7527,-74.2361
6221230,6220006,40.9561,-74.063,40.7527,-74.2361
6220008,6220006,40.73699,-74.16925,40.7527,-74.2361
6220880,6220006,40.72779,-74.16316,40.7527,-74.2361
6221017,6220006,40.767812,-74.234961,40.7527,-74.2361
6220026,6220006,39.8827,-74.9181,40.7527,-74.2361
6221160,6220006,40.60712,-74.4056,40.7527,-74.2361
6229075,6220006,39.4788,-74.5397,40.7527,-74.2361
6220400,6220006,40.71795,-74.24231,40.7527,-74.2361
6220760,6220006,40.77293,-74.187,40.7527,-74.2361
6221618,6220006,40.9857,-74.0155,40.7527,-74.2361
6220730,6220006,39.9861,-74.7949,40.7527,-74.2361
6220125,6220006,39.4453,-75.0583,40.7527,-74.2361
6220535,6220006,39.997893,-74.37431,40.7527,-74.2361
6220019,6220006,39.8827,-74.9181,40.7527,-74.2361
6220270,6220006,40.659403,-74.214718,40.7527,-74.2361
6221600,6220006,39.8421,-74.9271,40.7527,-74.2361
6220373,6220006,39.63186,-74.77134,40.7527,-74.2361
6220280,6220006,40.9042,-73.9687,40.7527,-74.2361
6220023,6220006,39.4451,-75.0525,40.7527,-74.2361
6220547,6220006,40.0463,-74.8806,40.7527,-74.2361
6221640,6220006,40.9813,-74.1724,40.7527,-74.2361
6220002,6220006,40.695683,-74.916994,40.7527,-74.2361
6221345,6220006,39.8283,-75.0083,40.7527,-74.2361
6220029,6220006,40.946908,-74.206035,40.7527,-74.2361
6220800,6220006,40.7635,-74.3049,40.7527,-74.2361
6220785,6220006,40.7406,-74.1911,40.7527,-74.2361
6220820,6220006,40.7094,-74.2125,40.7527,-74.2361
6220650,6220006,40.8101,-74.2056,40.7527,-74.2361
6220340,6220006,40.8839,-74.0556,40.7527,-74.2361
6220200,6220006,39.9279,-75.0947,40.7527,-74.2361
6220520,6220006,39.788372,-75.073969,40.7527,-74.2361
6221330,6220006,39.3145,-74.5923,40.7527,-74.2361
6220004,6220006,40.79095,-74.417821,40.7527,-74.2361
6221017,6220008,40.767812,-74.234961,40.73699,-74.16925
6221090,6220008,40.91824,-74.14444,40.73699,-74.16925
6220760,6220008,40.77293,-74.187,40.73699,-74.16925
6220210,6220008,39.929286,-75.109844,40.73699,-74.16925
6220029,6220008,40.946908,-74.206035,40.73699,-74.16925
6220535,6220008,39.997893,-74.37431,40.73699,-74.16925
6220004,6220008,40.79095,-74.417821,40.73699,-74.16925
6220373,6220008,39.63186,-74.77134,40.73699,-74.16925
6220005,6220008,40.207717,-74.038102,40.73699,-74.16925
6220880,6220008,40.72779,-74.16316,40.73699,-74.16925
6221160,6220008,40.60712,-74.4056,40.73699,-74.16925
6220490,6220008,40.713656,-74.051548,40.73699,-74.16925
6220400,6220008,40.71795,-74.24231,40.73699,-74.16925
6221528,6220008,40.67481,-74.26426,40.73699,-74.16925
6220270,6220008,40.659403,-74.214718,40.73699,-74.16925
6220028,6220008,40.612918,-74.291056,40.73699,-74.16925
6220440,6220008,40.70262,-74.09146,40.73699,-74.16925
6221350,6220008,40.475283,-74.286564,40.73699,-74.16925
6221050,6220008,40.86955,-74.1212,40.73699,-74.16925
6220510,6220008,40.758338,-74.149287,40.73699,-74.16925
6220253,6220014,40.7857,-74.2772,40.2827,-74.0797
6221250,6220014,40.0079,-74.8464,40.2827,-74.0797
6220240,6220014,40.7547,-74.2137,40.2827,-74.0797
6220160,6220014,39.9775,-74.5852,40.2827,-74.0797
6220730,6220014,39.9861,-74.7949,40.2827,-74.0797
6221500,6220014,40.2361,-74.7519,40.2827,-74.0797
6220448,6220014,40.7726,-74.1867,40.2827,-74.0797
6220510,6220014,40.758338,-74.149287,40.2827,-74.0797
6221090,6220014,40.91824,-74.14444,40.2827,-74.0797
6220600,6220014,39.8821,-74.9183,40.2827,-74.0797
6220004,6220014,40.79095,-74.417821,40.2827,-74.0797
6220820,6220014,40.7094,-74.2125,40.2827,-74.0797
6220020,6220014,40.4494,-74.6486,40.2827,-74.0797
6220190,6220014,39.9416,-75.1169,40.2827,-74.0797
6221110,6220014,40.94556,-74.20501,40.2827,-74.0797
6220210,6220014,39.929286,-75.109844,40.2827,-74.0797
6220220,6220014,40.8519,-74.2341,40.2827,-74.0797
6220373,6220014,39.63186,-74.77134,40.2827,-74.0797
6220237,6220014,39.3585,-74.4342,40.2827,-74.0797
6221390,6220014,40.8831,-74.0107,40.2827,-74.0797
6221235,6220014,40.9836,-74.1007,40.2827,-74.0797
6220200,6220014,39.9279,-75.0947,40.2827,-74.0797
6220475,6220014,40.7831,-74.0588,40.2827,-74.0797
6220023,6220014,39.4451,-75.0525,40.2827,-74.0797
6220542,6220014,40.2883,-74.7356,40.2827,-74.0797
6221230,6220014,40.9561,-74.063,40.2827,-74.0797
6220740,6220014,40.2075,-74.0408,40.2827,-74.0797
6221636,6220014,40.5548,-74.2872,40.2827,-74.0797
6220025,6220014,40.295328,-73.983798,40.2827,-74.0797
6220920,6220014,40.4953,-74.4498,40.2827,-74.0797
