"","GEOID_ZCTA5_20","lat_mean","lon_mean"
"122","02557",41.4529843832322,-70.5674022364522
"123","02539",41.3896828082614,-70.5403748431106
"124","02575",41.4052806560665,-70.6540457437789
"125","02535",41.3561319947941,-70.7436429761302
"126","02713",41.4205020787026,-70.9295187705178
"127","01908",42.4262159427039,-70.9270047615697
"128","01907",42.474843526271,-70.9088450644304
"129","01902",42.4698378733275,-70.9412044455495
"130","01945",42.498309562415,-70.8649251836361
"131","01970",42.5139389916544,-70.9006492090878
"132","01904",42.4870345843866,-70.9622806683907
"133","01905",42.464361202753,-70.9721214067511
"134","01906",42.4640321994206,-71.012079733629
"135","01901",42.4633699053986,-70.944767008529
"136","01940",42.530646589421,-71.0315119916234
"137","01960",42.5324688799202,-70.9596854084929
"138","01923",42.5700593432301,-70.9445799874054
"139","01937",42.585723289916,-70.984050778101
